use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,381.2128029987506,410.46626496772177,404.735475062474,398.80484767631543,12.657554139395733,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,381.24583519887545,418.541492607247,387.5172681955436,395.76819866722207,16.305416392863822,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,500.94953222615584,584.7417267544773,479.6454788369429,521.7789126058586,45.362999951044735,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,456.73627004373174,565.1938677894627,506.8485603654728,509.5928993995558,44.320132180490255,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,463.72385815805916,524.0516001145356,538.0168131768013,508.5974238164654,32.23853248462248,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,461.90342292274056,440.6443462359434,451.9926151863807,451.5134614483548,8.685592538692221,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,466.28632171491046,437.9339178987922,447.71009540295717,450.6434450055533,11.759197973114427,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,462.4304800083299,444.2224802165765,454.73468645876716,453.7958822278911,7.462967646633861,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,399.553868179925,375.6424901082882,411.7451136245315,395.6471573042482,14.995480398851274,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,401.872814972928,379.1017106153686,415.84947990420653,398.9413351641677,15.14474204310509,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,389.41000598708877,386.1257446116201,433.2803221314035,402.93869091003745,21.496628139867738,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,483.1953610474803,422.5987549458559,417.88782148063314,441.2273124913231,29.73814663847781,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,523.0478982715535,482.55912015826743,450.39010841836745,485.3323756160628,29.727168448666415,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,613.520082778009,448.48725791336943,438.91733912952935,500.3082266069693,80.14815081938976,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,316.53995145251974,387.8651339285715,385.65893221574345,363.35467253227824,33.115257448605256,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,332.3945343086214,378.7167414618908,385.93749323198665,365.68292300083294,23.722316220866148,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,333.92379360162437,380.4036392388588,389.06209248750525,367.7965084426628,24.21105548011043,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,384.20051020408164,510.8901585276968,447.55581593606837,447.5488282226156,51.72083258360166,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,406.5882680393585,489.36904961474386,382.19466719596,426.0506616166874,45.86702253639371,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,364.8485313411079,505.65169109225326,390.29842604643903,420.26621615993344,61.26409379177702,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,533.8501215639316,501.8139941690962,594.0303935860057,543.2315031063445,38.22716154854638,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,528.6340455799667,547.2555850426905,538.7344823771344,538.2080376665972,7.61132012270253,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,560.3774586109954,519.6099418211162,492.46480203561015,524.1507341559072,27.91052760820222,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,485.6829158423574,661.9457381039149,607.0013387650979,584.8766642371234,73.63998707735246,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,488.0777673365264,663.2576042534362,602.8990321740941,584.7448012546855,72.65982792329923,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,491.0455743700541,664.8146793002916,603.8142553883798,586.5581696862419,71.98265914965732,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,503.51800122344855,578.6763230164515,529.2813330383174,537.1585524260726,31.184732083155325,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,502.44546660245726,574.8359855268639,546.3297247240733,541.2037256177982,29.774751134301336,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,509.2078674250312,583.7991451478551,527.92224841212,540.3097536616688,31.68651019820644,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,494.058685313411,535.4697550499792,718.3529193565181,582.627119906636,97.45029040973974,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,528.204775093711,525.5826727144939,699.5462959443983,584.4445812508677,81.3962423344999,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,495.1537076999167,538.9248037276136,643.169938957726,559.0828167950855,62.08574875155916,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,585.2594848500624,502.10517349541857,610.1468461057893,565.8371681504235,46.19646844076173,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,524.4245179092045,493.0639920866306,621.1901979643899,546.2262359867417,54.53174819318129,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,541.3116536078718,496.68966198979587,619.6645803831736,552.5552986602804,50.82992756249607,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,683.177681695127,571.6407080383175,579.7275227769679,611.5153041701375,50.780386026856924,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,647.2991944762599,599.1451979643899,625.6586670918367,624.0343531774955,19.692310543044268,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,638.5413003696377,572.3168226780508,616.9010641399417,609.2530623958768,27.571595400445347,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,602.3320496668055,638.3666539983341,693.7004211786755,644.7997082812716,37.577324445629806,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,624.3453807007496,577.6403878592253,692.1367034568931,631.374157338956,47.00641337188317,False,
False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,659.5555647386506,590.892889811537,729.7301099802165,660.0595215101347,56.68117797742177,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,514.0923163525614,535.630326426489,448.73230958454815,499.4849841211995,36.949036513857806,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,512.6131078196585,536.0915870991254,453.797931981466,500.83420896674994,34.6132755051811,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,514.5440850166598,536.3070568252812,450.4359537692629,500.4290318704013,36.44985257405581,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,468.1702894627239,447.13235552894633,476.08268130466473,463.7951087654449,12.217119006553538,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,444.3871522282383,444.03666349958354,505.59466094856316,464.672825558795,28.936461075232753,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,455.0769704029571,447.2211370262391,493.8225225166598,465.3735433152853,20.370515338119883,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,469.626098891087,540.7285919929196,543.7466826322366,518.0337911720811,34.25157633117385,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,440.52589975531026,579.1089378123698,551.1569754789672,523.5972710155492,59.838491468643134,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,461.4934555914203,627.9678389212828,578.9434114691795,556.1349019939609,69.85032166294515,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,552.9823776551438,510.3677355789255,464.65276603498535,509.3342930896849,36.06781644602227,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,528.3700887650979,518.091725322782,483.3858241357768,509.9492127412189,19.24614938831286,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,528.4096377811329,516.052600218659,465.677785818409,503.3800079394003,27.13260349930224,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,494.0429448667223,501.9601322365681,521.3679718086213,505.7903496373039,11.479465677070257,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,480.33883407955017,501.5262173313203,518.1742808985839,500.0131107698182,15.483267906546262,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,480.1109427061642,503.5725006507705,528.2358236151604,503.9730889906984,19.648942191881137,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,599.4343752603082,603.3070991253644,551.9234801905458,584.8883181920728,23.363217613504272,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,591.6926995262392,741.7503069033735,564.992179951062,632.8117287935582,77.7986280377632,False,
False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,563.9886441847146,655.7100370939191,493.9928942367764,571.2305251718034,66.21904158997745,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,687.8418951738859,576.2585083038318,764.4901632132444,676.196855563654,77.285161094598,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,690.924196038109,574.8977345376926,765.424638041441,677.0821895390809,78.39568907204449,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,694.5534713400666,576.4241042794669,760.3324821688879,677.1033525961406,76.087462163015,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,549.404663421491,562.5804183152853,611.3752577051229,574.453446480633,26.656021675261062,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,568.9380237401083,550.484593398584,598.6189385932945,572.6805185773288,19.828153343766104,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,548.8041907017908,567.938037406289,577.5269417690546,564.7563899590449,11.939884633080752,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,561.454321636818,858.134052217826,724.6965477925863,714.7616405490768,121.32255195925097,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,574.7809831840899,937.7641008954603,716.6956528529779,743.0802456441761,149.35705761348015,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,565.4920647646815,922.1018471470219,700.1712790243649,729.2550636453561,147.03068640843924,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,626.8190678363181,547.2289457517701,475.56392037172014,549.8706446532694,61.7779024055741,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,611.897299432528,542.2779269054561,487.06119104019155,547.0788057927251,51.07706476951252,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,592.7927017388589,557.0518910089546,480.48392219387745,543.442838313897,46.84883653598705,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,608.1160752030404,743.0815769471054,551.5670542221991,634.2549021241149,80.34044978815501,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,545.7288645356101,751.2877893325697,533.6507460433153,610.222466637165,99.87004618318569,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,563.9067617659309,737.9411426228654,575.9351141451478,625.9276728446481,79.3575594973214,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,714.2359106882549,815.5721206007914,615.9658256976261,715.2579523288908,81.49213323210509,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,567.380420658059,773.0473026863807,640.7791969491878,660.4023067645426,85.10196401937304,False,
False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,625.1609813619325,833.9476710224908,636.1448012546856,698.417817879703,95.93892812457426,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,732.5314516087047,517.6463487869638,742.2897290191587,664.1558431382758,103.67442611628859,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,725.3723662015826,519.27576712828,738.1918066690962,660.9466466663196,100.31305363805293,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,724.056318721366,522.4727617399001,740.2947186068304,662.2745996893655,99.07686184051418,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,549.498962151187,494.80902918054977,614.7246243752604,553.0108719023324,49.01827975562158,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,544.3978820022908,485.38564517388596,615.0579444762599,548.2804905508123,53.00963615826151,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,562.0890697886298,510.6180134579342,609.4065030195753,560.7045287553798,40.34211309018724,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,517.8345422480216,552.7345906653478,614.2073298885881,561.5921542673192,39.83943502047233,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,652.6806740680967,518.1174151395252,635.6382059558517,602.1454317211578,59.82274989679413,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,589.0140035401917,508.4616115680966,646.1013189816742,581.1923113633209,56.462709910205966,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,455.67938931695124,599.6168488390255,543.2486323406914,532.848290165556,59.22062366798194,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,443.86677191795087,585.8393591211995,547.3105975374845,525.6722428588783,59.94562911057475,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,450.55041623281966,583.8548384787589,551.9964197209496,528.8005581441761,56.83926602445146,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,634.449237687422,664.1820619012911,726.002536833611,674.8779454741081,38.1340013652762,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,599.1933120314453,696.6483617503125,710.2380025249896,668.6932254355825,49.45602798771931,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,639.7509906028738,659.269714181591,684.6179982299043,661.2129010047896,18.368343685507643,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,610.882103680758,636.1667867555186,603.8105380570596,616.953142831112,13.88944070707389,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,551.1765985526864,605.0003761453561,645.5931304664722,600.5900350548383,38.67133913772804,False,
False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,630.4352321949189,581.7260369377342,647.508503618284,619.8899242503124,27.87156101811003,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,536.9803672948772,661.2048950957935,580.2249139681383,592.803392119603,51.48849004904116,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,537.3833402748854,660.9281978862974,579.3238638848396,592.5451340153409,51.296097632300636,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,537.9036021449396,661.7929750624738,574.6978373594335,591.4648048556156,51.94864502396246,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,452.2994460641399,631.7430236099542,522.5611003227822,535.534523332292,73.82967632349443,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,454.2089096990837,625.3893739587671,501.0083345481049,526.8688727353186,72.23694074612814,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,455.03083754164936,638.3159145928779,517.7286519939609,537.025134709496,76.05971579976664,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,560.4111202363599,497.7664578561016,616.06128045606,558.0796195161738,48.321790703539925,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,588.3575268117451,536.8680165816327,567.6212337307372,564.2822590413717,21.15268272846071,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,639.6406313775511,563.034839910454,635.1267031965848,612.6007248281967,35.09678615547688,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,495.27283905143685,605.0595600791338,443.0848434246148,514.4724141850618,67.50516016232494,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,502.872981440025,590.0169191222407,447.1864953404831,513.3587986342496,58.77979676210831,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,503.4615913942107,595.2266195074969,476.5152648635985,525.0678252551021,50.81481697684907,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,500.05599034256556,536.7703659933361,497.9147152228238,511.5803571862418,17.83346428414329,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,497.90240407642654,527.8997106674303,511.097529154519,512.2998812994587,12.275825530665287,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,468.86626184402337,520.6929634787588,499.8153920241566,496.4582057823129,21.290917863113837,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,570.7242660610162,707.4858591472304,649.6139918263224,642.608039011523,56.05203455719932,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,499.3850347511454,715.2807706424408,645.016548443357,619.8941179456477,89.91141781255284,False,
False,False,True,no-covid,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,580.6209656132862,676.7463713036235,582.9370984745939,613.4348117971678,44.778017621837705,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,545.7600493284049,643.6113033631822,633.4065082257392,607.5926203057755,43.920265528970944,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,549.2743189035818,640.079896917951,632.6655686432736,607.3399281549355,41.17000768552543,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,546.1308493856726,641.940351806539,634.0563679196167,607.3758563706093,43.42620146809245,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,474.49529518950436,543.9547629893793,630.8391283579759,549.7630621789532,63.95910566947926,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,479.5251306747189,533.6031367138693,617.8407912067888,543.6563528651258,56.912833077397764,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,473.64370613806744,549.638263353811,627.80717227197,550.3630472546162,62.939058124410465,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,562.1858201009996,472.2218461057892,457.76347615576844,497.3903807875192,46.19594377773242,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,521.557944606414,506.6141582934194,455.89555055185343,494.6892178172289,28.10149049741683,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,513.6220924875051,474.0306706840899,441.4550935807997,476.3692855841316,29.508425605106172,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,569.8926528009163,512.6953747136611,552.1332827467721,544.9071034204499,23.903213255262383,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,567.6350628644316,519.1868569085798,555.7555509423157,547.5258235717757,20.61720114419381,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,550.2540670553936,520.3834736828404,557.5871639421074,542.7415682267805,16.09051213633477,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,509.0915584652228,581.1598361359851,701.3657600999585,597.2057182337221,79.31139011428142,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,521.4028666441066,595.3213810651812,699.6894970845481,605.471248264612,73.1382047978401,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,524.1937005414411,596.3989655351937,738.4168487088713,619.6698382618355,88.99078394525226,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,662.3869899260725,568.3974039462724,576.2777751457726,602.3540563393725,42.57142937721906,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,698.5650166597252,615.0183478238234,576.726163577676,630.1031760204082,50.871344660674175,False,
False,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,599.436164749063,626.4426451218242,555.3644019418991,593.7477372709287,29.295025957394593,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,495.1647096261975,579.6761247917535,491.3084308621408,522.049755093364,40.77839775288,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,491.49921360891295,562.8679487713454,485.97714103498544,513.4481011384146,35.01775098836305,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,471.05726481153687,559.5690440181176,485.00397100166595,505.2100932771068,38.856996775665955,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,503.9955968867138,540.1854556695127,532.6035893898376,525.5948806486881,15.58349486568896,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,522.1646278894211,577.7565907434403,532.1547896709704,544.0253361012773,24.197782100931114,False,
